,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2010),3078609,Love & Other Drugs (2010) ,爱情与灵药 Love & Other Drugs,剧情,喜剧,爱情,7.0,133264,10.3%,37.7%,46.5%,5.1%,0.5%,美国,1027877,1048027,1048002,1009256,1044724,1305235,1013849,1004638,1007046,1048214,1101311,1036354,"https://ia.media-imdb.com/images/M/MV5BMTgxOTczODEyMF5BMl5BanBnXkFtZTcwMDc0NDY4Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
