,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2009),3154003,Prayers for Bobby (2009) ,天佑鲍比 Prayers for Bobby,剧情,同性,传记,8.8,29729,54.4%,34.6%,9.9%,0.8%,0.3%,美国,1012450,1053569,1049813,1007013,1036687,1044898,"https://ia.media-imdb.com/images/M/MV5BZTQzODU0MGYtODQ3YS00YjU3LWI3MmUtNDUwZTU1NjdiYmIzXkEyXkFqcGdeQXVyMDU5MjY3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
