,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2007),3036997,Lichun (2007) ,立春,剧情,8.1,72495,27.6%,50.7%,19.6%,1.8%,0.3%,中国大陆,1037747,1020487,1318734,1275178,1276104,1313991,1301327,"https://ia.media-imdb.com/images/M/MV5BYjYwYzBiZjQtMzhmZS00OTFiLWE3NjEtN2E1NTNkOWMyMGNjXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR6,0,182,268_AL_.jpg"
