,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2014),3077742,RoboCop (2014) ,机械战警 RoboCop,动作,科幻,犯罪,6.3,61364,4.8%,23.3%,56.6%,13.1%,2.2%,美国,1023090,1036743,1010507,1049486,1040985,1009239,1036428,1012506,1002664,1055527,1054408,1099400,1036540,1007021,1327706,1178834,"https://ia.media-imdb.com/images/M/MV5BMjAyOTUzMTcxN15BMl5BanBnXkFtZTgwMjkyOTc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
