,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2008),3060542,Natsume yûjinchô             ,夏目友人帐 夏目友人帳,剧情,动画,奇幻,9.3,89074,70.1%,24.4%,5.1%,0.3%,0.1%,日本,1275191,1274377,1003523,1008128,1042150,1316920,1019908,1185098,"https://ia.media-imdb.com/images/M/MV5BYjJiODE0MDMtZmQyNy00N2M0LWIyNGEtOWU1ZTdkMGM0YTZlXkEyXkFqcGdeQXVyMjc0MjUzMzU@._V1_UY268_CR3,0,182,268_AL_.jpg"
