,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2010),3217165,The Town (2010) ,城中大盗 The Town,剧情,惊悚,犯罪,7.5,49334,13.2%,50.6%,33.3%,2.6%,0.3%,美国,1054417,1054417,1044871,1031817,1013770,1041026,1165630,1007023,1009288,1206900,"https://ia.media-imdb.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
