,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2008),3039187,Akiresu to kame (2008) ,阿基里斯与龟 アキレスと亀,剧情,喜剧,8.2,14602,32.1%,50.0%,16.1%,1.5%,0.4%,日本,1054423,1054423,1037635,1001599,1275220,1058969,1003500,1134227,1005286,"https://ia.media-imdb.com/images/M/MV5BMGM4MDJhMWEtMjBhNC00NjBlLThhZGYtOTk3NGQwYjZkOTg5XkEyXkFqcGdeQXVyMjI2MDQxODA@._V1_UY268_CR3,0,182,268_AL_.jpg"
