,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2009),3072086,(500) Days of Summer (2009) ,和莎莫的500天 (500) Days of Summer,剧情,喜剧,爱情,8.0,318112,27.3%,48.1%,22.3%,1.9%,0.4%,美国,1049688,1101703,1013758,1031989,1018981,1031808,1000083,1331643,1044992,1009270,1300292,1194212,1138903,1210466,1342821,"https://ia.media-imdb.com/images/M/MV5BMTk5MjM4OTU1OV5BMl5BanBnXkFtZTcwODkzNDIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
