,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2010),3179758,The Spy Next Door (2010) ,邻家特工 The Spy Next Door,喜剧,动作,家庭,6.1,67713,3.4%,18.8%,59.7%,15.5%,2.7%,美国,1023008,1054531,1006969,1031867,1022645,1258959,1226865,1022696,1049583,1044900,"https://ia.media-imdb.com/images/M/MV5BMTI5MjEzMjM4N15BMl5BanBnXkFtZTcwODc0ODEwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
