,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2009),3150816,Exam (2009) ,终极面试 Exam,悬疑,惊悚,6.9,62099,10.4%,36.2%,43.5%,8.2%,1.7%,英国,1018073,1031880,1314721,1314689,1036516,1324381,1192182,1040816,"https://ia.media-imdb.com/images/M/MV5BNDg2NzM2NzIwNF5BMl5BanBnXkFtZTcwODE2ODc1Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
