,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2009),3073124,Moon (2009) ,月球 Moon,剧情,科幻,悬疑,8.5,148280,39.4%,46.8%,12.7%,0.9%,0.2%,英国,1018030,1047972,1054432,1314551,1031178,1301179,1194203,1048328,1050028,"https://ia.media-imdb.com/images/M/MV5BMTgzODgyNTQwOV5BMl5BanBnXkFtZTcwNzc0NTc0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
