,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2007),1947114,Gun chung (2007) ,跟踪 跟蹤,惊悚,犯罪,7.1,23616,8.6%,44.5%,42.9%,3.5%,0.5%,香港,1161310,1031194,1118167,1018555,1005843,1275607,1274279,1274440,1132694,1152997,1313369,"https://ia.media-imdb.com/images/M/MV5BMjE3NTg0MzgxMF5BMl5BanBnXkFtZTgwMzE3Mzk1MTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
