,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2004),1878360,Kum gee yuk yip             ,金枝欲孽,剧情,8.8,64977,51.2%,37.8%,10.2%,0.6%,0.2%,香港,1313757,1160170,1028208,1073994,1019718,1274606,1003593,1037821,1030254,1275036,1327469,1274442,1320189,"https://ia.media-imdb.com/images/M/MV5BYmNmNjBkNmItYTkwOC00MjU4LWJkM2EtNzI1YWJiNjczZmY1XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
