,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2008),1891179,Mei Lanfang (2008) ,梅兰芳,剧情,传记,历史,6.9,91266,7.6%,37.7%,46.8%,6.9%,1.0%,中国大陆,1023040,1036978,1041014,1053581,1275100,1054562,1037742,1011479,1045426,1046960,"https://ia.media-imdb.com/images/M/MV5BZGNhODdjYzQtZGJkZS00ZWJkLWFjZTUtMDllODhiZTkzMmVhXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR4,0,182,268_AL_.jpg"
