,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2006),1900841,The Lives of Others (2006) ,窃听风暴 Das Leben der Anderen,剧情,悬疑,9.1,248650,63.4%,30.1%,5.9%,0.4%,0.1%,德国,1044973,1053553,1049928,1019130,1025357,1154507,"https://ia.media-imdb.com/images/M/MV5BNDUzNjYwNDYyNl5BMl5BanBnXkFtZTcwNjU3ODQ0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
