,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2008),1949312,Hancock (2008) ,全民超人汉考克 Hancock,动作,犯罪,奇幻,6.7,127818,7.3%,32.4%,51.4%,7.8%,1.1%,美国,1031938,1027138,1018991,1013760,1309865,1291072,1044725,"https://ia.media-imdb.com/images/M/MV5BMTgyMzc4ODU3NV5BMl5BanBnXkFtZTcwNjk5Mzc1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
