,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2007),1855834,Lars and the Real Girl (2007) ,充气娃娃之恋 Lars and the Real Girl,剧情,喜剧,7.6,37070,16.3%,49.2%,30.9%,3.1%,0.5%,美国,1284873,1012531,1036322,1013791,1000094,1031968,"https://ia.media-imdb.com/images/M/MV5BMTI4NDc1NDkwMV5BMl5BanBnXkFtZTcwNjgzMDE1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
