,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2007),1927686,Ai qing hu jiao zhuan yi (2007) ,爱情呼叫转移,喜剧,爱情,6.3,127730,4.8%,24.0%,56.1%,12.5%,2.5%,中国大陆,1276057,1274297,1315726,1046132,1275547,1107699,1314603,1312847,1042341,1050059,1011112,1274900,1005110,1274298,1274437,"https://ia.media-imdb.com/images/M/MV5BYzczOWI0ZDYtN2JhZC00MTYxLTg5NzItNTEzNjZmNTUzYjQ2XkEyXkFqcGdeQXVyMzc1NTUwNjM@._V1_UY268_CR3,0,182,268_AL_.jpg"
