,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2006),1914787,Notes on a Scandal (2006) ,丑闻笔记 Notes on a Scandal,剧情,惊悚,7.8,20168,18.9%,55.3%,24.2%,1.5%,0.2%,英国,1000538,1054384,1054441,1098271,1019190,1041002,1274500,"https://ia.media-imdb.com/images/M/MV5BMTI2NTcyMjE3NF5BMl5BanBnXkFtZTcwNDAyNzkzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
