,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2008),1866475,The Incredible Hulk (2008) ,无敌浩克 The Incredible Hulk,动作,科幻,惊悚,6.8,84794,7.0%,33.2%,52.6%,6.4%,0.8%,美国,1018091,1035676,1041027,1025176,1031849,1048166,"https://ia.media-imdb.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
