,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2008),1945336,Wanted (2008) ,通缉令 Wanted,动作,惊悚,犯罪,7.4,123848,15.1%,44.4%,34.9%,4.8%,0.8%,美国,德国,1009398,1006958,1054534,1054447,1010570,1049595,1031947,1014039,1032087,1131482,1107328,1056556,1017967,1342465,1185866,"https://ia.media-imdb.com/images/M/MV5BMTQwNDM2MTMwMl5BMl5BanBnXkFtZTgwMjE4NjQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
