,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2007),1890784,Moon to (2007) ,门徒 門徒,剧情,惊悚,犯罪,7.5,132258,14.5%,50.2%,32.8%,2.2%,0.2%,香港,1274289,1054424,1027502,1027577,1016668,1050693,1274268,1241838,1274289,"https://ia.media-imdb.com/images/M/MV5BMTY1MjU2NDgzM15BMl5BanBnXkFtZTcwMTkyNDIzMg@@._V1_UY268_CR4,0,182,268_AL_.jpg"
