,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2009),1919245,Coraline (2009) ,鬼妈妈 Coraline,动画,奇幻,冒险,8.1,109776,26.4%,51.3%,21.1%,1.1%,0.2%,美国,1036655,1013785,1036367,1010636,1027902,1277695,"https://ia.media-imdb.com/images/M/MV5BMzQxNjM5NzkxNV5BMl5BanBnXkFtZTcwMzg5NDMwMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
