,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2006),1915403,"Tada, kimi wo aishiteru (2006) ",只是爱着你 ただ、君を愛してる,剧情,爱情,8.0,95949,29.6%,43.5%,23.9%,2.6%,0.4%,日本,1313615,1014473,1037138,1018617,1318594,1033257,1174979,"https://ia.media-imdb.com/images/M/MV5BNTc0NDEyZjQtOTY5ZS00NTQxLWEzM2YtZjQ3MDA5NzNkNmQxXkEyXkFqcGdeQXVyMjE5MjA5MDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
