,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2006),1917171,Letters from Iwo Jima (2006) ,硫磺岛的来信 Letters from Iwo Jima,剧情,历史,战争,8.0,34073,25.4%,52.3%,20.4%,1.5%,0.4%,美国,1054436,1027181,1018351,1191334,1050014,1041416,1162049,1027376,"https://ia.media-imdb.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
