,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2007),1867345,The Bucket List (2007) ,遗愿清单 The Bucket List,剧情,喜剧,冒险,8.5,133493,40.0%,45.8%,13.2%,0.8%,0.1%,美国,1031903,1054528,1054534,1009306,1150903,1049677,1083603,1078660,1171076,1319474,"https://ia.media-imdb.com/images/M/MV5BMTY2NTUyMjIyNF5BMl5BanBnXkFtZTYwNzYwMDM4._V1_UX182_CR0,0,182,268_AL_.jpg"
