,movie_comment,movie_id,movie_score,movie_time,user_id
0,还蛮好笑的哎,30165729,3,2018-04-14,jmix
1,。。。。。。这片子真是我暂停接着看又暂停看了好久看不进去，什么几把鬼剧情啊！真是心疼我Alex演技浪费在这种烂片上。。。。。。。,3824344,2,2018-04-11,jmix
2,炸裂炸裂要二刷三刷！！！！！精彩到什么程度，电影开场十分钟还有直男打电话发微信聊骚不亦乐乎呢，本来我都打算他要是再多讲一个字我就文明开骂了，结果接下去全程安静如鸡连手机都静音了。,4920389,5,2018-04-11,jmix
3,太志郎这类型猛一看好可爱啊结果越看越油腻。。。。。漫才小哥倒是狂拉好感度了。这季溜了观众一路套路太多剧本痕迹严重快进看完,27611717,,2018-04-10,jmix
4,怜菜真的好可怜啊明明这么可爱心疼！！莲真是第一集出现卧槽好丑结果一集比一集顺眼也太神奇了。。。。。。,27133175,,2018-04-09,jmix
5,ELMO！COOKIE MONSTER！大鸟！伯爵！小梅子！妈呀我都还记得名字233333,26930120,5,2018-04-05,jmix
6,小时候可喜欢看了23333,1960221,5,2018-04-05,jmix
7,,26999991,,2018-03-29,jmix
8,,26999992,,2018-03-29,jmix
9,,26384741,3,2018-03-20,jmix
10,勺子刮杯壁的声音真的无法忍受！！！,26688480,3,2018-03-10,jmix
11,,25785220,3,2018-03-04,jmix
12,,30150765,3,2018-03-03,jmix
13,沉迷吸猫无法自拔的大叔2333333,26673216,3,2018-03-03,jmix
14,验证各种假说太有意思了,26253556,5,2018-03-02,jmix
15,错以为美食番的名字哈哈哈哈哈哈哈，向女装大佬林林低头,27086870,,2018-02-28,jmix
16,,27078344,3,2018-02-24,jmix
17,也是非常想把身边的直男们都送去给这五个可人儿姐妹组改造了厚！,26964443,4,2018-02-22,jmix
18,这季完全没有特别喜欢的。有些表演甚至很尬。好奇怪，明明第六季的时候觉得MILK又帅又独树一帜，这季怎么变得俗且矫情。。。。没意外的话ben得冠了【第六集疯掉了小奶油竟然自己退了！！！！我操！！！！！这种比赛还有什么意思！！！！！,27668184,,2018-02-08,jmix
19,除了何猷君，其他选手都很棒,27624689,,2018-02-04,jmix
20,,26961208,,2018-02-02,jmix
21,前三十分钟以为恶俗青春片，后面突跳恶趣味大飙血浆，导演玩的很嗨啊2333血腥戏谑版小鬼当家,26704621,3,2018-02-01,jmix
22,Glenn被爆头都没想着弃剧，但是这一季。。。。编剧跟整个剧组都在严重消耗大家对这块金字招牌的吸引力，对不起大概真的要弃剧了,26842605,,2018-02-01,jmix
23,,26994912,4,2018-02-01,jmix
24,一只叫【小鸡儿】的丧尸，锲而不舍的跟随女主横穿沙漠一路走下来，两者之间产生了奇怪的羁绊，非常黑色幽默了。截止到这里为止还挺有意思，可惜后半段又陷入了俗套丧尸片模式直线垮掉，要什么温情要什么为母则强啊！真的超没意思,26881627,3,2018-02-01,jmix
25,。。。。。。一月最强毒药番我操哈哈哈哈哈哈哈哈，一秒十梗乱玩梗什么的已经不在乎了，完全就是随心所欲的到了一个新境界，不是单纯的ACG领域了，本土综艺搞笑段子CM什么的，岛国真是再次让人叹为观止,27011483,,2018-01-21,jmix
26,萌到想养一只木乃伊了【住手,27079415,4,2018-01-16,jmix
27,圆滚滚的小天使们可爱死了！！！！！！！！,27003548,4,2018-01-15,jmix
28,带点情色意味的真。成人童话，只不过灰姑娘这回遇到的不是王子而是跨物种的人鱼。就算整个主题老套陈旧毫无新意，还是让我看出点感同身受的孤独感来，不得不说好温柔好浪漫啊，爱情童话就这么简单就真的够了,26752852,4,2018-01-13,jmix
29,这系列最差的一部，炒冷饭硬炒成这副样子，太尬了！,25788426,2,2018-01-13,jmix
30,2107最佳。这一场已经不是单纯的脱口秀，不是为了让你们无脑发笑而编的瞎段子，这是一位重度抑郁患者的自我剖析,27025609,5,2018-01-11,jmix
31,段子质量高，感同身受,27025615,5,2018-01-11,jmix
32,人类清除计划2333333,27127660,5,2018-01-11,jmix
33,,1957933,5,2018-01-02,jmix
34,,4850732,5,2018-01-02,jmix
35,,26691373,5,2018-01-02,jmix
36,,5244254,5,2018-01-02,jmix
37,,10732292,5,2018-01-02,jmix
38,,6080673,5,2017-12-31,jmix
39,甜茶太甜了啊！！！自然纯真的少年感混合脆弱倔强的美感，演技了得又诱又纯，奶的一塌糊涂啊啊啊,26799731,4,2017-12-22,jmix
40,到了第五季了依旧还是这么好笑耶！,27003688,5,2017-12-21,jmix
41,就期待越大失望也有点大吧。。。两个人莫名其妙进度太快，没有自然的过渡，跳跃断层的生硬感。女朋友那条线也是，太刻意的尴尬感。这个题材深入拍应该会相当带感，就还是太浅尝辄止。你们觉得BE是两个人假戏真做后又不得不回归现实的无奈，我觉得BE是英佑才是真方法派演技，从头到尾没爱过吧。。。,27094896,3,2017-12-01,jmix
42,,26935251,,2017-11-16,jmix
43,这种做作类型的片子已经掀不起我任何兴趣了,27031389,,2017-11-16,jmix
44,A班的每一个人大家都好可爱，尤其轰超级可爱。男主其实就是地才啊相当努力努力哭惹，超期待第三季了！,26827706,5,2017-11-13,jmix
45,老实讲比第一季要差，节奏也明显松散掉了,26844438,3,2017-11-12,jmix
46,就算是老套的热血番依旧还能让我泪目的燃起来，看来我离中年危机还远【安心,26653375,4,2017-11-08,jmix
47,非常怪奇物语。血浆喷射脸溅满屋子那个镜头堪称经典了啊。小时候真对小丑无感，反而成年以后尤其最近几年发现小丑是真他妈creepy啊,3604148,4,2017-11-02,jmix
48,,26817043,,2017-11-01,jmix
49,按照这个节奏感觉可以无止境的拍下去。都第四季了才发现编剧真是厉害啊，主线依旧还是围绕这几个人的琐事，反正新出现的成员最后不是会走就是会挂,27041369,4,2017-10-31,jmix
50,,27027913,3,2017-10-29,jmix
51,反正这种节目设定国内是绝对不会有，本中年人看高中生谈恋爱看的起劲也是23333青春无敌的恋爱真是好啊,27133174,3,2017-10-28,jmix
52,,26969711,,2017-10-23,jmix
53,兔子兔子233333,26994752,,2017-10-22,jmix
54,延续第一季下饭不用动脑子看着乐呵的喜剧模式,26981271,4,2017-10-14,jmix
55,3.5，比屎一样的第一部好太多了。老套的点有，但是依旧能有不错的惊悚效果,26644205,3,2017-10-11,jmix
56,我等了好久，第一季就开始莫名的暗落落期待，终于在第四季看到Lindsay跟Edgar这条线路发展了！上床了！！,26884427,4,2017-09-27,jmix
57,很可爱,26910060,3,2017-09-27,jmix
58,就走个维密又不是走la perla，一群用力过猛的戏精抱团再加恶魔剪辑，也就吃饭间隙看看还成。那个吴月万人嫌没错了，李荣浩的EX陆瑶除了瘦的吓人跟脸也歪的吓人。。。。,27085698,2,2017-09-26,jmix
59,,24525318,4,2017-09-16,jmix
60,萌吐血萌吐血萌吐血，只谈一分钟的恋爱都能萌到满地打滚！！！！！！！,26935249,5,2017-09-10,jmix
61,陈小春的儿子奶萌奶萌的太可爱了吧！吴尊跟杜江真是上过了一个爸爸回来了不过瘾又来了。。。。。。,27086865,,2017-09-08,jmix
62,葬仪屋帅到尖叫！！塞巴斯酱走马灯记忆影像的那一段大概就是给CP粉的福利没错的了,26640849,4,2017-08-25,jmix
63,,20515394,3,2017-08-20,jmix
64,,26647711,5,2017-08-17,jmix
65,不得了真不得了，1990年的BL片啊，黑帮卧底亲兄弟乱伦迷奸！还是个BE，全程目瞪口呆，晋江文都不敢这么写，郑伊健惊艳的小尖脸配金丝边眼镜整个一斯文败类好看的不要不要的神颜啊简直了！！！这种限制级放眼现在2017的国内还有谁敢拍#果然一个倒退#,3304013,4,2017-07-30,jmix
66,,26876155,4,2017-07-13,jmix
67,三星全给法鲨的肉体,5360890,3,2017-07-13,jmix
68,叔控啊真的色气满满啊啊啊,20266812,3,2017-07-13,jmix
69,。。。。。。这种画风像妹子CV也是妹子的伪娘BL还不如给我纯BG得了！！,19425128,2,2017-07-12,jmix
70,老子的少女心全奉献给基佬番了,27006002,3,2017-07-11,jmix
71,,11803087,,2017-07-07,jmix
72,一晃竟然是十年前的片子了但是放现在看来，就算是这种感染畸变已经拍烂的题材依旧很不错看。前六十分钟一人一狗的绝望感真的拍得太好了，只是之后又出现的幸存者跟结局真的是败笔,1820156,3,2017-07-06,jmix
73,PK都有资格当评委简直笑死噜！这种选手吊打导师的节目不多见昂，中国当然有嘻哈，但是不会是这个不尊重选手的垃圾抄袭黑幕节目。,27037043,1,2017-06-25,jmix
74,,27012497,4,2017-06-23,jmix
