,movie_comment,movie_id,movie_score,movie_time,user_id
0,,1294239,5,2018-04-15,luqy
1,我居然看完了,1325958,1,2018-04-14,luqy
2,,1498818,3,2018-04-13,luqy
3,,2080007,4,2018-04-13,luqy
4,,1404431,2,2018-04-12,luqy
5,,1892531,3,2018-04-12,luqy
6,,1440164,4,2018-04-10,luqy
7,,1401915,3,2018-04-10,luqy
8,,26990609,4,2018-04-09,luqy
9,,26647117,2,2018-04-09,luqy
10,,20427004,4,2018-04-07,luqy
11,斯式镜头调度场面调度教科书，电影本身并不是很喜欢,1438338,5,2018-04-06,luqy
12,,26607693,4,2018-04-05,luqy
13,除了故事之外，其他都很好,4935242,4,2018-04-04,luqy
14,,2044089,3,2018-04-04,luqy
15,,26966580,1,2018-04-03,luqy
16,,1292947,3,2018-04-02,luqy
17,,4920389,4,2018-04-02,luqy
18,,24751764,1,2018-04-02,luqy
19,,1937621,2,2018-04-02,luqy
20,,26366465,3,2018-04-01,luqy
21,,6982558,2,2018-03-31,luqy
22,,25964071,3,2018-03-31,luqy
23,,5350027,1,2018-03-31,luqy
24,http://v.youku.com/v_show/id_XMjAxNTQ4Njky.html?spm=a2h0k.8191407.0.0&from=s1.8-1-1.1,1293424,5,2018-03-29,luqy
25,,21324900,4,2018-03-27,luqy
26,拍得很好，演得很好，但对政治电影真没兴趣,1900848,3,2018-03-26,luqy
27,拍得挺好，就是比较无聊,1297692,3,2018-03-26,luqy
28,白马白马白马,1292206,5,2018-03-25,luqy
29,,1302325,3,2018-03-24,luqy
30,有些港片从这里学了不少啊。绝望的人。,1293698,4,2018-03-24,luqy
31,每次对自己感到厌倦时，看到这样的电影，总会振作起来。虽然知道只是故事，但仍然会让我在流泪的同时得到巨大的鼓舞，让我能坚持去继续自己想做的事。,1297127,5,2018-03-23,luqy
32,,2170915,3,2018-03-23,luqy
33,,2051554,2,2018-03-23,luqy
34,单从电影技巧上打五星,26761416,5,2018-03-22,luqy
35,,1299952,4,2018-03-14,luqy
36,,1300082,4,2018-02-19,luqy
37,,1293013,,2018-02-08,luqy
38,,2081376,3,2018-02-05,luqy
39,,1303472,4,2018-02-04,luqy
40,,3074503,3,2018-01-30,luqy
41,卓别林的电影可不止是胡闹好玩啊,1298817,5,2018-01-27,luqy
42,,27024903,3,2018-01-25,luqy
43,我自己的片子，我打五星。。。⁄(⁄ ⁄•⁄ω⁄•⁄ ⁄)⁄,27191492,5,2018-01-15,luqy
44,,1299698,3,2018-01-14,luqy
45,,26616690,2,2018-01-14,luqy
46,,26611804,5,2018-01-10,luqy
47,,1310185,3,2018-01-05,luqy
48,,1302170,2,2018-01-05,luqy
49,,27069997,3,2018-01-04,luqy
50,,26897427,2,2018-01-04,luqy
51,艺术是为了让人感到神奇，不是吗。祝你愉快，再见。,26764928,5,2017-12-21,luqy
52,,25706778,1,2017-12-21,luqy
53,,1875313,1,2017-12-05,luqy
54,,1307796,3,2017-12-02,luqy
55,我只知道拍电影能打发时间，给我巨大的满足感,27087656,5,2017-10-22,luqy
56,,2269338,4,2017-10-22,luqy
57,,1304897,3,2017-10-21,luqy
58,,1299028,2,2017-10-20,luqy
59,,1296384,4,2017-10-19,luqy
60,,1300043,4,2017-10-19,luqy
61,,1302443,3,2017-10-18,luqy
62,,1300359,2,2017-10-18,luqy
63,,1298976,3,2017-10-18,luqy
64,,1307527,4,2017-10-18,luqy
65,,1299153,2,2017-10-18,luqy
66,牵衣角的一幕就值四星，神来之笔。摄像风格和教父很像。,1293480,4,2017-10-17,luqy
67,,26713504,4,2017-10-16,luqy
68,,1872105,2,2017-10-15,luqy
69,,1302827,4,2017-10-15,luqy
70,,1308995,3,2017-10-15,luqy
71,,1301052,3,2017-10-15,luqy
72,,3011051,3,2017-10-14,luqy
73,,26580232,3,2017-10-14,luqy
74,,6536180,3,2017-10-14,luqy
75,有硬伤,1316561,2,2017-10-13,luqy
76,镜头都考究,1294103,4,2017-10-12,luqy
77,,1416297,5,2017-10-12,luqy
78,,1439452,3,2017-10-12,luqy
79,,1472908,4,2017-10-11,luqy
80,,1478064,4,2017-10-11,luqy
81,,1298697,4,2017-10-10,luqy
82,,1297689,2,2017-10-10,luqy
83,,1293143,2,2017-10-10,luqy
84,,1297412,3,2017-10-09,luqy
85,,1295077,3,2017-10-09,luqy
86,旋转镜头、手持拍摄都过分了，过度煽情，看着烦。主角也太嫩，撑不起来,1305524,2,2017-10-09,luqy
87,,5052982,,2017-10-08,luqy
88,镜头技巧大全，安妮阿彻甜得让人反胃,1294559,4,2017-10-08,luqy
89,,1304579,5,2017-10-07,luqy
90,剪辑超赞,27065032,5,2017-09-28,luqy
91,,26235354,3,2017-09-23,luqy
92,http://www.1905.com/video/play/1007335.shtml,26602332,5,2017-09-22,luqy
93,,4206357,4,2017-09-15,luqy
94,,22266126,3,2017-09-15,luqy
95,,10521648,2,2017-09-06,luqy
96,,1295211,3,2017-09-02,luqy
97,无法置评，只展示了命运，没有展示命运缘何而起。完全是凭空想象出来的故事。没有任何铺垫就让女主对男的一往情深。难道是因为男主太英俊？这个真看不出来。那个节子耐不住乡下的寂寞，被勾搭倒是可以理解。另外还有其他女性，都被男主看一眼就上钩了。为什么？,1298870,,2017-09-02,luqy
98,梅尔吉布森的电影，镜头总觉得愣头愣脑的。音乐也非常教条。,26325320,3,2017-08-27,luqy
99,,1297737,4,2017-08-26,luqy
100,套路玩得好啊,26387939,4,2017-08-26,luqy
101,,5327189,5,2017-08-25,luqy
102,,1293004,5,2017-08-23,luqy
103,,26844922,4,2017-08-23,luqy
104,,26236632,4,2017-08-23,luqy
105,,25978126,3,2017-08-23,luqy
106,,2131940,2,2017-08-23,luqy
107,好弱智。。。,2003096,,2017-08-22,luqy
108,分都给画面,26683290,3,2017-08-22,luqy
109,看完特别想尝一尝燃面，想试试燃烧起来什么感觉。不知道北京哪里能吃到地道的燃面。,26755582,3,2017-08-21,luqy
110,,26681655,4,2017-08-21,luqy
111,,1578714,2,2017-08-19,luqy
112,小树苗太可爱了！,25937854,4,2017-08-19,luqy
