,movie_comment,movie_id,movie_score,movie_time,user_id
0,,26942631,4,2018-04-07,lottie9
1,,1295283,3,2018-04-07,lottie9
2,,26586766,3,2018-04-07,lottie9
3,,1293359,5,2018-04-06,lottie9
4,,1293414,5,2018-04-06,lottie9
5,,1291835,4,2018-04-06,lottie9
6,,3230459,4,2018-04-06,lottie9
7,？？？原作的脑洞也太大了？服气,20278505,4,2018-04-06,lottie9
8,,1947549,4,2018-04-06,lottie9
9,关于青春、校园、初恋和音乐；关于凌霸、迷惘、反叛和出逃。爱尔兰少年还是那副怪胎又满腹才华的模样，爱尔兰的海岸还是永远阴郁潮湿。好久没看这么棒的青春片了，无比想念都柏林。,25855071,5,2018-04-03,lottie9
10,斯导教做人。,4920389,5,2018-04-01,lottie9
11,二次元和民乐真的毫无维和感啊，最后那场蛮热血的。,26790961,4,2018-03-31,lottie9
12,好爱看法国的家庭片。,3181788,5,2018-03-24,lottie9
13,选择善良❤️,26787574,5,2018-03-24,lottie9
14,好想把白熊娶回家。,26528597,5,2018-03-22,lottie9
15,童年回忆哈哈哈哈,1293173,4,2018-03-19,lottie9
16,无聊到开始看三十年前的港片了…,1295675,,2018-03-17,lottie9
17,泪奔……………QAQ,26958597,5,2018-03-17,lottie9
18,大唐盛世啊…,5350027,3,2018-03-17,lottie9
19,,6799159,4,2018-03-14,lottie9
20,,26340419,4,2018-03-12,lottie9
21,,26761416,4,2018-03-11,lottie9
22,因为很多人都说看这部剧会哭得稀里哗啦，我一直都不太敢看，很怕剧情太虐。晚上看了三集，觉得实在是太暖太暖了，暖到想哭。想和爸爸妈妈一起看，想和男朋友一起看，想结婚还想生三个孩子呜呜呜呜呜。,26794215,5,2018-03-04,lottie9
23,,26862829,3,2018-03-02,lottie9
24,,1291824,4,2018-02-27,lottie9
25,从头到尾突突突突突,26861685,4,2018-02-21,lottie9
26,摸着良心说话，陈思诚是挺有才的，另外太吃刘昊然的颜了,26698897,4,2018-02-18,lottie9
27,,1428175,5,2018-02-05,lottie9
28,结局有点解气。,21360417,5,2018-02-04,lottie9
29,,6873905,4,2018-02-04,lottie9
30,“推着巨石，西西弗斯可以不死，我只能坚持。。。”,3011051,4,2018-02-03,lottie9
31,太喜欢了！理查德克莱德曼和公路片一点都不违和！！,26586432,5,2018-02-03,lottie9
32,,27046450,3,2018-02-03,lottie9
33,最后Rod出来以为还有反转（还好没有,26688480,4,2018-01-29,lottie9
