,movie_comment,movie_id,movie_score,movie_time,user_id
0,,4920389,5,2018-04-05,jxplove
1,真美好一起在海里游泳的画面,1293485,4,2018-03-28,jxplove
2,真的是阿西吧太好看了！,27081753,5,2018-03-04,jxplove
3,虽然有点儿低俗不过还是很开心的笑了，莫名的亲爱东京篇,26698897,4,2018-02-23,jxplove
4,,20495023,5,2017-11-28,jxplove
5,,26775933,4,2017-11-23,jxplove
6,,26357945,4,2017-11-20,jxplove
7,,25790761,3,2017-11-13,jxplove
8,,27024903,5,2017-11-07,jxplove
9,,25821634,4,2017-11-07,jxplove
10,,1293359,5,2017-11-05,jxplove
11,,10512661,3,2017-11-02,jxplove
12,,26580232,5,2017-10-08,jxplove
13,,26425068,4,2017-10-08,jxplove
14,,27038183,4,2017-10-08,jxplove
15,好好看！,26302614,5,2017-10-07,jxplove
16,不愿意长大的成人,20645098,4,2017-09-02,jxplove
17,我真喜欢三叶生活的小镇,26683290,5,2017-09-02,jxplove
18,第一次追着一部真人秀节目看完。真的是养眼！赏心悦目！,26789755,5,2017-07-30,jxplove
19,从《爱有来生》之后就喜欢上段奕宏了，就是那种听他的声音就感觉到满满的男性荷尔蒙在跳跃啊！加上影帝黄渤真是挺精彩的。片中女配好美那个年轻的死去的妈妈。,25884801,4,2017-07-30,jxplove
20,继续燃,27018224,5,2017-07-13,jxplove
21,看完觉得很燃,26809565,5,2017-07-13,jxplove
22,好接地气,26972688,5,2017-07-08,jxplove
23,一个明媚的周末的午后我点开了我的优酷会员看了这部电影，整个人都不好了~ 算了还是乖乖听歌画画去吧,26816383,1,2017-06-17,jxplove
24,说实话喜欢想太多又很想要太多的女人，就压根不适合小男人。 大家都累,26639958,2,2017-06-15,jxplove
25,一年半以后看的最棒的一部电影。,26387939,5,2017-05-30,jxplove
26,从巴黎飞去中国再飞去非洲再飞去芝加哥见初恋 然后…懂了原来幸福在身边于是又回去巴黎找女友  （白眼） 可是全片里的手帐漫画太有趣了应该直接拍成旅行手帐电影还好了,5327400,2,2017-01-05,jxplove
27,总之我是被里面的漫画吸引住了，也真的是挺不错的国剧呢😊,26345137,4,2017-01-05,jxplove
