,movie_comment,movie_id,movie_score,movie_time,user_id
0,牛逼到吓傻,4920389,5,2018-04-03,nuanuanlovejane
1,,26611804,4,2018-03-25,nuanuanlovejane
2,,26752852,4,2018-03-25,nuanuanlovejane
3,,6390825,3,2018-03-25,nuanuanlovejane
4,,26698897,3,2018-02-17,nuanuanlovejane
5,,26799731,4,2018-02-16,nuanuanlovejane
6,,26942674,3,2018-02-12,nuanuanlovejane
7,我也是很惊讶能拍成这样…,6874741,1,2018-01-25,nuanuanlovejane
8,,1297933,3,2017-12-26,nuanuanlovejane
9,,1301171,4,2017-12-19,nuanuanlovejane
10,,26862829,4,2017-12-19,nuanuanlovejane
11,,26761416,4,2017-12-13,nuanuanlovejane
12,,26340419,5,2017-12-13,nuanuanlovejane
13,,20495023,3,2017-12-13,nuanuanlovejane
14,,1309163,4,2017-12-13,nuanuanlovejane
15,,2974278,3,2017-12-13,nuanuanlovejane
16,,10450713,3,2017-11-27,nuanuanlovejane
17,喜欢大时代背景下的小人物故事，黑白也是真的很难拍的画面有层次，但这部片子的画面都很让人喜欢。一切都很顺畅，一切也都恰当好处。,26657126,4,2017-11-27,nuanuanlovejane
18,,2158490,3,2017-11-27,nuanuanlovejane
19,,25790761,3,2017-11-14,nuanuanlovejane
20,太牛,26302614,5,2017-11-13,nuanuanlovejane
21,,27024903,4,2017-10-21,nuanuanlovejane
22,,26378579,3,2017-10-21,nuanuanlovejane
23,,26580232,4,2017-09-20,nuanuanlovejane
24,,25871679,4,2017-09-08,nuanuanlovejane
25,,26366492,4,2017-09-08,nuanuanlovejane
26,暖,26794215,5,2017-09-08,nuanuanlovejane
27,喜欢！,26607693,4,2017-09-03,nuanuanlovejane
28,,26658568,2,2017-08-07,nuanuanlovejane
29,,25812712,3,2017-08-07,nuanuanlovejane
30,我也是看溃了,26282530,1,2017-08-07,nuanuanlovejane
31,哈哈～有了吴京保护世界应该不需要别人了吧,26363254,1,2017-08-07,nuanuanlovejane
32,,25864124,3,2017-07-29,nuanuanlovejane
