,movie_comment,movie_id,movie_score,movie_time,user_id
0,,1296927,4,2016-05-08,zephyrance
1,,1301604,4,2016-01-14,zephyrance
2,,21263664,3,2016-01-03,zephyrance
3,,3395373,4,2015-12-31,zephyrance
4,,10581908,3,2015-12-29,zephyrance
5,,25864085,4,2015-12-28,zephyrance
6,爷爷暖,10594965,4,2015-12-28,zephyrance
7,,10727641,3,2015-12-25,zephyrance
8,谁要整成白百合的样子啊？？？？？,11614603,1,2015-12-25,zephyrance
9,舒淇和angelababy也是略惊悚 但刘晓庆成功把僵尸也吓哭了...,3077412,3,2015-12-25,zephyrance
10,,1424633,3,2015-11-19,zephyrance
11,,2032952,2,2015-11-18,zephyrance
12,,1866473,4,2015-10-29,zephyrance
13,,1300275,4,2015-10-25,zephyrance
14,wtf,1296855,2,2015-10-25,zephyrance
15,,3072888,4,2015-10-25,zephyrance
16,哈哈哈哈哈,2364982,5,2015-10-21,zephyrance
17,,1428112,3,2015-10-20,zephyrance
18,妹妹的三观简直喂狗,1427319,3,2015-10-13,zephyrance
19,中意张家辉…,25858785,3,2015-10-13,zephyrance
20,,3642835,4,2015-10-10,zephyrance
21,阿曼达虽然斯德哥尔摩症候群病的不轻但好正！,4924142,3,2015-10-10,zephyrance
22,诶天网是小11？,3338862,3,2015-10-10,zephyrance
23,裘德洛你去植发了对不对！对不对！,25752261,3,2015-09-06,zephyrance
24,中国式教育的胜利,25773932,3,2015-09-02,zephyrance
25,,25779043,4,2015-08-10,zephyrance
26,,25756344,4,2015-08-10,zephyrance
27,,1308762,4,2015-08-06,zephyrance
28,,25726259,4,2015-07-29,zephyrance
29,好看！请了这几位直男真是超值！,26387728,5,2015-07-29,zephyrance
30,,6952149,4,2015-07-28,zephyrance
31,,25800237,4,2015-07-28,zephyrance
32,全剧最爱的炸鸡叔再见呜呜,4927382,4,2015-07-23,zephyrance
33,,4256328,4,2015-07-23,zephyrance
34,better call saul!!!,3586996,4,2015-07-23,zephyrance
35,,2373195,4,2015-07-15,zephyrance
36,猴子脸画太糙了吧片长也是太短 但还挺好看,26277313,4,2015-07-15,zephyrance
37,居然是阿信与浩太,1304054,5,2015-07-13,zephyrance
38,,24743711,4,2015-07-03,zephyrance
39,本来是来看钱老板和米拉拉的结果配角演技都爆表了………,5154799,3,2015-07-02,zephyrance
40,太难看了又不美又不好笑还要看他们抖机灵,6126442,2,2015-07-02,zephyrance
41,天啊黄飞鸿你是为什么小时候还会说普通话长大就变港台腔的…本来就很差的片子因为彭于晏更差了,25444447,1,2015-07-02,zephyrance
42,,21349734,4,2015-07-02,zephyrance
43,,10540065,4,2015-07-02,zephyrance
44,除了旁白念词太差其他都还可以,20020577,4,2015-07-02,zephyrance
45,,1291584,4,2015-06-19,zephyrance
46,,11637980,4,2015-06-14,zephyrance
47,,10440138,4,2015-06-12,zephyrance
48,啧,25897313,4,2015-06-05,zephyrance
49,剧情实在太无聊了…美术也就凑合…被好友安利后期待过高怒弃,24733062,,2015-06-05,zephyrance
50,剧情实在太无聊了…美术也就凑合…被好友安利后期待过高怒弃,10539856,3,2015-06-05,zephyrance
51,,4142952,3,2015-05-16,zephyrance
52,,4142931,3,2015-05-16,zephyrance
53,,4142929,3,2015-05-16,zephyrance
54,,4097348,3,2015-05-16,zephyrance
55,,4142921,4,2015-05-16,zephyrance
56,,2997076,3,2015-05-16,zephyrance
57,,1293839,4,2015-05-16,zephyrance
58,就是不喜欢所谓的承上启下,1309078,3,2015-05-16,zephyrance
59,剧情扯逼蛋啊太生硬了，没有蚁人奥创出现的莫名其妙（AI这种烂梗也是不要再提）。女巫你是开了挂啊精神物理aoe兼备技能树到底有几颗？vision的演员一看就是平时一直穿黑色高领毛衣的类型wwwww。算了反正我看看chris evans的脸就可以了！,10741834,3,2015-05-16,zephyrance
60,窝心一百遍,11026735,5,2015-05-16,zephyrance
61,,6794391,4,2015-05-16,zephyrance
62,,5262275,4,2015-05-16,zephyrance
63,,3990479,4,2015-05-16,zephyrance
64,,10563743,4,2015-05-16,zephyrance
65,,3222657,5,2015-05-16,zephyrance
66,,2296025,5,2015-05-16,zephyrance
67,,1427818,5,2015-05-16,zephyrance
68,结尾什么鬼,20470240,3,2015-05-16,zephyrance
69,感觉所有人都在背台词而且常常笑场 每个笑点后要故意留几秒时间给观众笑…caroline的演技差出翔了…,10727268,3,2015-05-10,zephyrance
70,比第一季好看一点但还是什么鬼,25958426,3,2015-05-10,zephyrance
71,难以下咽的难看,20513355,2,2015-05-10,zephyrance
72,,26265951,4,2015-05-10,zephyrance
73,,1304310,4,2015-05-10,zephyrance
74,颜值太低是硬伤,25774050,3,2015-05-10,zephyrance
75,,10467777,3,2015-05-10,zephyrance
76,又一部CE的脸都救不了的片子……,20388696,3,2015-05-10,zephyrance
77,,1401375,4,2015-05-10,zephyrance
78,最美的小昭,1299059,4,2015-04-15,zephyrance
79,毒品再次拯救了世界（？）,24404677,3,2015-04-13,zephyrance
80,,24840488,2,2015-04-13,zephyrance
81,,25774052,5,2015-04-13,zephyrance
82,,25879023,3,2015-04-13,zephyrance
83,美是美 剧情不喜欢 爱的莫名其妙,7059671,4,2015-04-07,zephyrance
84,,1294732,3,2015-04-01,zephyrance
85,,24405378,4,2015-03-31,zephyrance
86,,1303906,3,2015-02-13,zephyrance
87,,2174535,,2015-02-12,zephyrance
88,艾米丽勃朗特超正！！！,4746257,4,2015-02-01,zephyrance
