,movie_comment,movie_id,movie_score,movie_time,user_id
0,,26814623,4,2018-04-10,zhangjiji
1,神木脸上的痘………,10460270,3,2018-04-10,zhangjiji
2,妈呀濑户康史太好看了,27192249,3,2018-04-05,zhangjiji
3,,10604238,5,2018-03-29,zhangjiji
4,,30132525,2,2018-03-28,zhangjiji
5,,27124865,4,2018-03-25,zhangjiji
6,,27600992,4,2018-03-25,zhangjiji
7,,27180764,2,2018-03-25,zhangjiji
8,人生はやりなおせないものだよ,27197138,3,2018-03-25,zhangjiji
9,,26952153,3,2018-03-24,zhangjiji
10,,27065652,4,2018-03-21,zhangjiji
11,toma真的是太好看了,26901234,3,2018-03-21,zhangjiji
12,人好看就够了,27187285,4,2018-03-19,zhangjiji
13,,27205122,3,2018-03-19,zhangjiji
14,,27140017,4,2018-03-19,zhangjiji
15,跟闹着玩儿似的,27202756,2,2018-03-19,zhangjiji
16,标准高收视日剧套路,27176739,3,2018-03-19,zhangjiji
17,,27191177,,2018-03-18,zhangjiji
18,,26611804,4,2018-03-11,zhangjiji
19,,26752852,3,2018-03-10,zhangjiji
20,,26598636,3,2018-03-10,zhangjiji
21,ep5 涟桑吹口琴的时候一直掉眼泪...这么好的演员 就这么没了,27621185,5,2018-03-10,zhangjiji
22,,26928303,3,2018-03-04,zhangjiji
23,,26852888,4,2018-03-03,zhangjiji
24,跟闹着玩儿似的,26761256,2,2018-03-02,zhangjiji
25,,26806780,3,2018-02-20,zhangjiji
26,「你喜欢什么cup」「b cup，但理想是c cup 但要是c就满足了自己的幻想，所以稍微小点儿的b最好，但是，我喜欢屁股」哈哈哈哈哈哈哈哈哈哈要笑死了,27003912,4,2018-02-17,zhangjiji
27,三年 终于看完了,27174440,3,2018-02-12,zhangjiji
28,非常好看了，好久没看过全员演技在线、剧情不尴尬并且配乐很到位的电影了，要是有钱还能再刷一遍,26879607,5,2018-02-07,zhangjiji
29,虽然高桥小哥哥非常撩，但真的被daigo的造型笑死了,27008562,3,2018-01-31,zhangjiji
30,淳淳胸好大哦,27192250,4,2018-01-30,zhangjiji
31,,26869119,3,2018-01-27,zhangjiji
32,,27186317,3,2018-01-21,zhangjiji
33,,27097784,4,2018-01-21,zhangjiji
34,,26708697,5,2018-01-20,zhangjiji
35,,26691319,4,2018-01-20,zhangjiji
36,,25900854,4,2018-01-15,zhangjiji
37,哈哈哈哈哈哈啊哈还要搞黑皮革手册笑趴,25704580,5,2018-01-13,zhangjiji
38,,11612463,5,2018-01-12,zhangjiji
39,,26735282,4,2018-01-11,zhangjiji
40,,2025160,4,2018-01-11,zhangjiji
41,,27198137,4,2018-01-11,zhangjiji
42,,3778492,5,2018-01-11,zhangjiji
43,苏老师真好看,3197054,4,2018-01-11,zhangjiji
44,,26813221,5,2018-01-10,zhangjiji
45,,24740591,5,2018-01-10,zhangjiji
46,,26948047,3,2018-01-09,zhangjiji
47,,26995036,3,2018-01-08,zhangjiji
48,希妹太可爱了,27598256,4,2018-01-08,zhangjiji
49,,27607383,3,2018-01-07,zhangjiji
50,这片儿应该叫拆弹专家,27197090,2,2018-01-07,zhangjiji
51,,25984803,4,2018-01-07,zhangjiji
52,,26845247,3,2018-01-06,zhangjiji
53,攻起来的78太好看了嘤嘤嘤,26874517,2,2018-01-06,zhangjiji
54,,10512661,4,2018-01-05,zhangjiji
55,,24858836,5,2018-01-03,zhangjiji
56,打五星是因为我在京蛋看的,27620607,5,2018-01-02,zhangjiji
