,movie_comment,movie_id,movie_score,movie_time,user_id
0,催债的演员一看就是剧组的大哥拉过来串场了(=`ｪ´=；)ゞ,25917973,4,2018-04-08,yangxiaomi
1,挺爽的商业片…各种彩蛋什么的，真心没感觉到(=`ｪ´=；)ゞ,4920389,4,2018-04-05,yangxiaomi
2,剧情非常迷……莫名其妙出来个助攻……莫名其妙又出来个助攻……故事讲得乱乱的……,26671380,2,2018-04-04,yangxiaomi
3,萌萌哒！,26876107,4,2018-03-25,yangxiaomi
4,,26761416,4,2018-03-18,yangxiaomi
5,紫猫、橘猫，猫猫挠！喵喵喵？,6390825,3,2018-03-16,yangxiaomi
6,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,27000999,5,2018-02-24,yangxiaomi
7,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,25845401,5,2018-02-24,yangxiaomi
8,还是辣么好笑！,25845400,5,2018-02-16,yangxiaomi
9,郭京飞贡献了所有的笑点！,26797419,3,2018-02-13,yangxiaomi
10,一个悬念贯穿全剧…刺激！,25953429,5,2018-01-25,yangxiaomi
11,在知道之后的每一秒是什么剧情之后…很难看下去啊！,4894072,2,2018-01-13,yangxiaomi
12,能感觉到导演的真诚，三星半吧。电影里王力宏特写出来的瞬间，电影院里一片女生的吸气声儿…绝了！王力宏有那么好看吗？,6874741,3,2018-01-12,yangxiaomi
13,放了好些萌物，真是挺努力的在卖了(=`ｪ´=；)ゞ,22265634,3,2018-01-07,yangxiaomi
14,伐木场里一言不合就开搞的故事,3112738,2,2017-12-18,yangxiaomi
15,讲的有点散,26862829,3,2017-12-16,yangxiaomi
16,毛绒绒！,26340419,4,2017-12-15,yangxiaomi
17,,26304310,3,2017-12-11,yangxiaomi
18,崩啦崩啦,26387813,3,2017-12-10,yangxiaomi
19,妹子挺好看的,25978126,3,2017-12-10,yangxiaomi
20,太紧张了！,27024903,4,2017-12-10,yangxiaomi
21,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,26703286,5,2017-11-30,yangxiaomi
22,受够了摆着pose拼命尬聊只为等反派上线的剧情！简直侮辱我的智商！,20495023,2,2017-11-28,yangxiaomi
23,"╮(￣⊿￣"")╭",2158490,3,2017-11-28,yangxiaomi
24,男神！！！,25810998,5,2017-11-22,yangxiaomi
25,(=`ｪ´=；)ゞ剧情真的…太一般了，妹子还不好看，减分！,3880545,2,2017-11-05,yangxiaomi
26,挺好看的，虽然各种套路都比较传统，每个人物都可爱！后悔没买爆米花进来,25821634,4,2017-11-04,yangxiaomi
27,(=`ｪ´=；)ゞ看到11级看出了bug…前面说好无法复活死了的人…这级人都电没了只剩一截手臂了…居然给满血恢复了？,26650051,3,2017-11-01,yangxiaomi
28,音效真的…可怕…画面挺好的，剧情还是弱啊…,10512661,4,2017-10-28,yangxiaomi
29,回过神剧情硬伤真的挺多的，但看的还是挺爽的，3.5吧(-ι_-),26378579,3,2017-10-21,yangxiaomi
30,喜欢莫蒂！,26592971,5,2017-10-17,yangxiaomi
31,过于血腥有点无感,3228352,3,2017-10-14,yangxiaomi
32,(=`ｪ´=；)ゞ,26973792,3,2017-10-14,yangxiaomi
33,！！！超棒！！！,11537954,5,2017-10-14,yangxiaomi
34,(=`ｪ´=；)ゞ这片8.4…可见大家对国产电视剧的期望值有多低了…,26776350,3,2017-10-08,yangxiaomi
35,楠雄真是温柔又可爱,26801048,5,2017-10-01,yangxiaomi
36,整体还是有些尬，中间一度感觉要崩了，后面勉强搂了搂，也没怎么搂回来，差点就想玩手机了。要是尬点少一些，还能昧着良心给个鼓励性四星，现在么…(ㅍ_ㅍ)三星顶天了,27038183,3,2017-09-30,yangxiaomi
37,3.5吧，感情戏大减分！一到感情戏就想快进！有些太空镜头也多的莫名其妙…怎么的，做出来了舍不得删吗？但整体还是很可爱啊,11502973,4,2017-09-13,yangxiaomi
38,蜘蛛侠挺可爱的…钢铁侠更可爱(ฅωฅ*),24753477,4,2017-09-10,yangxiaomi
39,紧脏！,26607693,5,2017-09-09,yangxiaomi
40,,6313765,4,2017-08-27,yangxiaomi
41,,1417237,3,2017-08-27,yangxiaomi
42,太可爱了猫,26806099,4,2017-08-20,yangxiaomi
