,movie_comment,movie_id,movie_score,movie_time,user_id
0,如果瓦坎达公主是日日来演多好。黑豹告诉我预防青少年犯罪的重要性,6390825,,2018-03-21,madeinds
1,海报写了少儿不宜，很多省港澳的车，在戏院看的气氛好太鸡巴好。最后的小丑造型挺ok👌🏻。还有最后的bug太明显了……,26782656,4,2018-02-18,madeinds
2,除了郑中基还是里面的郑中基，男女主角都是升级版的伟仔和千嬅……还好都是我喜欢的颜，不过真不希望他们这么糟蹋自己的颜……,26696871,,2018-01-24,madeinds
3,出了春代那部分好好笑，整部戏我都不知道要说什么……,21354060,,2018-01-03,madeinds
4,大唐侦探诗人联手倭国沙门空海春晚女主假死之谜！（寺庙主持你真有空……为什么真相你知道却不告诉人？）,5350027,,2017-12-25,madeinds
5,我鳖真的好好（另外我才知道天降神鳖这个梗，差点笑死）,27120369,5,2017-12-19,madeinds
6,都是女孩子,25870236,,2017-12-09,madeinds
7,好似魔咒一样，没有人记得我，就等于我不再存在了。,20495023,,2017-12-08,madeinds
8,才知道两个导演，看闪电侠的时候我想到了快银，闪电侠穿了制服好似谢耳朵，还有闪电侠好似漫威的小蜘蛛……蜜汁像，后面菜单出现的双刀黑影的时候，旁边好多人说这不是小贱贱吗,2158490,,2017-11-28,madeinds
9,b站看一个国配版的……,2240587,,2017-11-10,madeinds
10,为什么梅林要死，之前那个光头四眼律师我以为是梅林踩地雷不死的一条线,26378579,,2017-11-07,madeinds
11,洛基这么可爱！没有锤子的雷神算个锤子？,25821634,,2017-11-05,madeinds
12,期待上画（这会是我第一次在国内看泰文电影）几乎全程卧槽高能,27024903,5,2017-10-15,madeinds
13,好过瘾！！！！！！！！！,1300741,,2017-10-12,madeinds
14,潮州话科普电影？,26425068,,2017-10-05,madeinds
15,看回去这个年代的电影真的太有味道了,1358421,,2017-09-30,madeinds
16,看得不是太懂……,1297304,,2017-09-27,madeinds
17,沒想到射箭小哥不反水……loli救ape,25808075,,2017-09-25,madeinds
18,斯塔克爸爸！！！！！！（小蜘蛛好似小贱贱一样话痨……）我还很期待小蜘蛛穿着凯伦装逼……,24753477,,2017-09-11,madeinds
19,我觉得挺有意思,25949800,,2017-09-08,madeinds
20,死掉的17岁小哥越看越似张家辉,26607693,,2017-09-06,madeinds
21,唯一觉得好笑的红色扎古和风之谷neta……其他的尬死我了……（我不是原著党）,26816086,,2017-09-01,madeinds
22,听到黎明的bgm响起真的莫名喜感,1417543,,2017-08-29,madeinds
23,……功夫既视感……唯一喜欢的就是《问情》这首歌,26754831,,2017-08-28,madeinds
24,除了丁卯，全員演技在線（结局告诉我还要等多一季……（片头片尾挺好的,26776350,,2017-08-28,madeinds
25,所以主题思想是不管怎么样，和你最爱的人过一辈子？,1294950,,2017-08-18,madeinds
26,侠盗无间道！舒淇最后一巴掌好玩！导演老婆你敢亲吗！想要那个蜘蛛！,25858758,,2017-08-14,madeinds
27,不说话能保平安吗……,26363254,,2017-08-13,madeinds
28,双胞胎总是续集首选梗。（二刷还是同情大魔王……而且觉得他的设定真的好棒棒）,25812712,,2017-08-13,madeinds
29,算是第一个韩剧？,1761848,,2017-08-02,madeinds
30,系中外文明嘅洞宾舟啊！,1302554,,2017-08-01,madeinds
31,无可取代的令狐冲,2294255,,2017-06-30,madeinds
32,故事真的很扯淡……但是……也挺好看的 ……,26720633,,2017-06-20,madeinds
33,希望可以一直在线看……,26608268,,2017-06-20,madeinds
34,(ಠ_ಠ)……我居然就看完了……,25731203,,2017-06-20,madeinds
35,之前听说这部剧世界观很宏大，看完之后我只觉得很中二……补魔……这个太有趣了233,24857860,,2017-06-20,madeinds
36,(ಠ_ಠ)…,26357796,,2017-06-20,madeinds
37,万万没想到是个环保剧……,25774052,,2017-06-20,madeinds
38,这一季基本没有娘娘的戏份……主角光环真是……,26268494,,2017-06-20,madeinds
39,这是一个谁做舰长谁便当的故事……,11803087,,2017-06-18,madeinds
40,完全不想看咯……一星保平安,26289138,1,2017-06-14,madeinds
41,没有人能在我的bgm里打败我,1578714,,2017-06-02,madeinds
42,船長……和大英帝國和西班牙人和荷蘭人之間的故事（还有片头佩佩的惊鸿一瞥）,6311303,,2017-05-28,madeinds
43,时隔十几年我才看完这部戏……陈老师真是美颜盛世,1494897,,2017-05-23,madeinds
44,我系汤志明⁽⁽ƪ(ᵕ᷄≀ ̠˘᷅ )ʃ⁾⁾  静鸡鸡和静静鸡边个静D？静静鸡静D，少D鸡冇咁嘈（哈哈哈哈）,26639958,,2017-05-12,madeinds
45,诶.....居然莫名其妙的死了？所以出门前不要随便立flag,26748673,,2017-05-09,madeinds
46,我系你花打啊仔……你整死我老母，老豆都冇面俾！！（为什么银河护卫队2不在父亲节上画……）,25937854,,2017-05-07,madeinds
47,看完了……,26727273,,2017-05-05,madeinds
48,以为一开始的鬼故事铺垫会在后面一些危急情况用得上(ಠ_ಠ)结果没有(ಠ_ಠ),26909457,,2017-04-19,madeinds
49,光看寡姐的脸已经够了……全息云养猫啊……,25818101,,2017-04-11,madeinds
50,萌的我不要不要的,26899726,,2017-04-01,madeinds
51,求求你毁灭人间吧……,26844127,,2017-04-01,madeinds
52,所以教授死了叮当狼死了就是因为法鲨去了玩VR的刺客信条入了魔？,11526817,,2017-03-08,madeinds
53,看到狼叔闭上眼说死原谅是这样的时候开始担心我的妮妮……看到老狼叔踉跄的步伐真是好心酸,25765735,,2017-03-04,madeinds
54,克隆打败本体的故事😂,20471852,,2017-02-26,madeinds
55,？？？,25934014,5,2017-02-20,madeinds
56,所以为什么赵丽颖还是自杀了？,26862259,3,2017-02-08,madeinds
57,只看bob也够了,26685451,5,2017-01-31,madeinds
58,嗯……终于看完了……这部剧还可以啊……,26761935,,2017-01-21,madeinds
59,,26527937,,2017-01-05,madeinds
60,这一季唯一死掉的就是吉良吉影……几部里面死人最少的……但是也是死的次数最多？HHH,26650051,,2016-12-26,madeinds
61,明年再见(｡･ω･)ﾉﾞ,26754896,,2016-12-21,madeinds
62,终于看完了……还以为白雪会开大招(ಠ_ಠ)……,26607707,,2016-12-18,madeinds
63,封面的衣服比较好看……,26853460,,2016-12-12,madeinds
64,(ಠ_ಠ)嘛……,26683290,,2016-12-06,madeinds
65,越往后越缺智商……,26674019,,2016-12-01,madeinds
66,两天补完好似只看懂了两兄弟为了救妹妹暂时击退鞋脚？里面的事件都是相连的(ಠ_ಠ)……罪犯的后裔被歧视？我怎么觉得这几个孩子都是鞋脚洗脑失败的产物？每一个人的童年都不幸……据说映射了毒气事件和鞋教，不看一点资料大概不懂这动画吧……说是神作大概我脑子不够用吧……坐等分析,6085356,,2016-11-27,madeinds
67,中间开始好似有点猜到了……,26140405,,2016-11-25,madeinds
68,【既然他们wifi都有了……书籍的存储怎么还是这么落后？直接电子化了存在一个镜像空间里面不是一了百了？还等拔叔来偷？】手动万花筒+电焊工+嘴炮+魔法少女入坑+盗梦空间【一开始说的表到后面控制时间……】,3025375,,2016-11-22,madeinds
69,森美部分都不搞笑的……而且声音也不一样……(ಠ_ಠ),25986684,,2016-11-07,madeinds
70,卧槽萌的过分啊！,26766869,,2016-11-02,madeinds
71,天马行空，细思极恐,4944008,,2016-10-24,madeinds
72,没有钱也续不来这么久的命和做这么久的梦⋯⋯（梅姨出场一次换一次衣服，床单也是⋯⋯休叔基本算是一个好老公吧,26259202,,2016-10-05,madeinds
73,"爵迹的剧情，画面，演员演技都没有出人意料的很烂。
因此我还被人盗号.
希望大家能不看就不要看！
谢谢大家！",26354336,1,2016-09-30,madeinds
74,,2995780,,2016-09-29,madeinds
75,完全不够看……,26639179,,2016-09-27,madeinds
76,,26235191,,2016-09-27,madeinds
77,,26655965,,2016-09-27,madeinds
78,辣鸡腊鸡腊鸡,26284595,,2016-09-19,madeinds
79,不温不火的剧情😑,26469862,,2016-09-19,madeinds
