,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2013),6722879,Her (2013) ,她 Her,剧情,爱情,科幻,8.3,233793,36.7%,44.3%,16.8%,1.8%,0.4%,美国,1027831,1047979,1054453,1022563,1274969,1031795,1027831,1313435,1017967,1022588,"https://ia.media-imdb.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
