,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2013),5996409,Tôkyô kazoku (2013) ,东京家族 東京家族,剧情,家庭,8.7,26301,46.6%,42.8%,9.8%,0.6%,0.1%,日本,1162794,1053697,1025510,1039379,1018741,1130017,1321060,1037028,1018990,1008326,1048583,1054002,1383923,1383880,1369895,"https://ia.media-imdb.com/images/M/MV5BZDBmNTNhMDctNGFiOS00NzhlLTkzNDMtMWI1YTVhOWVmNjkyXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_UY268_CR4,0,182,268_AL_.jpg"
