,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2012),5502697,The Thieves (2012) ,夺宝联盟 도둑들,动作,犯罪,7.1,110594,11.0%,41.0%,42.1%,5.1%,0.7%,韩国,1307614,1310942,1035649,1109907,1050699,1015294,1203077,1031194,1005331,1274534,1306206,1140667,"https://ia.media-imdb.com/images/M/MV5BMTk4Njk3NTI4N15BMl5BanBnXkFtZTcwNDQzMzg1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
