,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2012),4176542,Sha sheng (2012) ,杀生,剧情,悬疑,7.6,107439,19.7%,47.8%,27.4%,4.0%,1.0%,中国大陆,1274919,1274242,1050540,1050430,1031194,1313092,1274641,1317139,"https://ia.media-imdb.com/images/M/MV5BZjI0YWJiMjItZDQ4ZS00YTczLTkwZjMtZTE0Y2JlMmFjMGMwXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR5,0,182,268_AL_.jpg"
