,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2013),4116481,Elysium (2013) ,极乐空间 Elysium,剧情,动作,科幻,6.2,63572,4.5%,21.0%,56.6%,15.5%,2.4%,美国,1049576,1054443,1031222,1036300,1000057,1013867,1009708,1036360,1332603,1332602,1332604,"https://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
