,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2013),3592859,Prisoners (2013) ,囚徒 Prisoners,剧情,悬疑,犯罪,8.0,61454,23.2%,55.5%,19.6%,1.4%,0.3%,美国,1028333,1010508,1048002,1022676,1002674,1055928,1049558,1027774,1171930,1336781,1019154,1027942,1337583,1354697,1045790,"https://ia.media-imdb.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
