,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2013),3789848,Monsters University (2013) ,怪兽大学 Monsters University,喜剧,动画,冒险,8.0,198628,27.4%,49.2%,21.8%,1.5%,0.2%,美国,1329645,1031893,1017898,1054409,1054390,1298008,1002797,1009306,1055103,1004621,1017897,1048171,1000003,1009271,1316011,1204579,1027930,"https://ia.media-imdb.com/images/M/MV5BMTUyODgwMDU3M15BMl5BanBnXkFtZTcwOTM4MjcxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
