,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2011),4832288,I Wish (2011) ,奇迹 奇跡,剧情,家庭,8.7,24529,45.9%,44.1%,9.3%,0.6%,0.1%,日本,1274351,1320003,1320004,1020385,1007189,1018741,1012581,1018667,1032754,1014853,1053697,1322189,1322234,1274749,1316955,"https://ia.media-imdb.com/images/M/MV5BZThkMjA3YTQtMTJiNy00NzI4LTk0M2YtMDIxYmUwYzc1OWM1XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR4,0,182,268_AL_.jpg"
