,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2011),6768838,God Bless America (2011) ,上帝保佑美国 God Bless America,喜剧,犯罪,7.8,32402,26.7%,42.9%,24.9%,4.3%,1.2%,美国,1054580,1002797,1199420,1307575,1246075,1318895,1319257,1027855,1337519,1027441,1374259,1329515,"https://ia.media-imdb.com/images/M/MV5BMTQwMTc1MzA4NF5BMl5BanBnXkFtZTcwNzQwMTgzNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
