,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2011),4286017,Fast Five (2011) ,速度与激情5 Fast Five,动作,犯罪,8.4,218561,38.3%,44.9%,15.3%,1.2%,0.3%,美国,1290066,1041020,1031239,1044707,1000036,1010486,1049714,1009388,1000166,1044996,1010610,1032083,1318827,"https://ia.media-imdb.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
