,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2009),3707070,I Killed My Mother (2009) ,我杀了我妈妈 J'ai tué ma mère,剧情,家庭,传记,8.3,39127,35.7%,47.3%,15.3%,1.4%,0.3%,加拿大,1032111,1032111,1041713,1275122,1280933,1014790,1314060,1151869,"https://ia.media-imdb.com/images/M/MV5BMTM2MDg0OTE5N15BMl5BanBnXkFtZTcwMDc1OTIxMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
