,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2011),4917726,Sseo-ni (2011) ,阳光姐妹淘 써니,剧情,喜剧,8.8,288620,51.2%,37.3%,10.4%,0.9%,0.3%,韩国,1315887,1315769,1314340,1315766,1315931,1051866,1015180,1315891,1325713,1316759,1331105,1039491,"https://ia.media-imdb.com/images/M/MV5BMTk2MTgxMjgxNl5BMl5BanBnXkFtZTgwOTU2MTAzMjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
