,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2010),4876722,Gang de qin (2010) ,钢的琴,剧情,喜剧,8.3,181687,34.7%,49.2%,14.6%,1.2%,0.2%,中国大陆,1314120,1314827,1274437,1188086,1389583,1317225,1359681,1362255,1316331,1328049,1371215,1371216,1371211,1361662,1326973,"https://ia.media-imdb.com/images/M/MV5BMTUyNjM5NjA1NV5BMl5BanBnXkFtZTgwMjcwNTA2MDE@._V1_UY268_CR4,0,182,268_AL_.jpg"
