,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2010),3819939,Autoreiji (2010) ,极恶非道 アウトレイジ,动作,犯罪,7.8,27218,20.4%,52.2%,24.9%,2.0%,0.3%,日本,1054423,1054423,1009777,1191334,1008191,1041791,1010294,1041892,1328533,1054279,1009219,1112105,"https://ia.media-imdb.com/images/M/MV5BYTdlYTZmNDctYzFlYy00ODc1LThiY2YtNjMzNDNlMjQwNzYzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
