,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2012),6753166,Seven Psychopaths (2012) ,七个神经病 Seven Psychopaths,喜剧,犯罪,7.6,54150,20.7%,46.4%,28.1%,3.9%,0.9%,英国,1000304,1084255,1047972,1053560,1053574,1040985,1000061,1009409,1000090,1010582,1246216,1035654,"https://ia.media-imdb.com/images/M/MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
