,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(1993),3901388,Wo ai wo jia             ,我爱我家,喜剧,家庭,9.1,44746,67.3%,23.3%,8.4%,0.7%,0.3%,中国大陆,1011479,1313277,1274670,1274256,1222588,1274915,1275748,1315112,"https://ia.media-imdb.com/images/M/MV5BYTJhNTIyZmYtNzMwZS00MmM3LTlkNWItNDJhNjI4ZTZkNTFmXkEyXkFqcGdeQXVyNDg5Mzk5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
