,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2010),3768185,I Wish I Knew (2010) ,海上传奇,纪录片,历史,7.4,15317,14.3%,46.6%,33.3%,4.9%,0.9%,中国大陆,1274261,1005985,1274829,1003156,1093843,1046368,1274839,1275307,"https://ia.media-imdb.com/images/M/MV5BMTQyMDA2MzU3Nl5BMl5BanBnXkFtZTcwMjA2MzY0Mw@@._V1_UY268_CR159,0,182,268_AL_.jpg"
