,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2011),4903614,Mahoro ekimae Tada benriken (2011) ,真幌站前多田便利屋 まほろ駅前多田便利軒,剧情,8.0,19386,27.4%,49.1%,21.8%,1.5%,0.2%,日本,1275824,1045454,1037363,1045413,1037870,1046426,1307243,1043336,1042089,1016878,"https://ia.media-imdb.com/images/M/MV5BOTYwYTBhNjgtZjg3Zi00YTcxLWJkYjYtZjQxMTBlNjc4ZWFkXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR3,0,182,268_AL_.jpg"
