,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2013),4842877,Lanse gotou (2013) ,蓝色骨头,剧情,音乐,6.8,19613,12.9%,31.6%,40.0%,12.7%,2.8%,中国大陆,1024616,1313722,1274649,1340310,1276105,1314660,1274914,1275232,1340311,1035354,"https://ia.media-imdb.com/images/M/MV5BMWNjYTIzNTYtY2NkNi00NTM0LWI3N2QtZWUyNzQzZTNkZjk2XkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR3,0,182,268_AL_.jpg"
