,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2012),5924362,Bumchoiwaui junjaeng: Nabbeunnomdeul jeonsungshidae (2012) ,与犯罪的战争：坏家伙的全盛时代 범죄와의 전쟁 : 나쁜놈들 전성시대,剧情,犯罪,7.7,26310,18.6%,51.7%,27.6%,1.8%,0.3%,韩国,1320263,1045142,1032680,1322203,1322205,1322206,1322208,1320516,"https://ia.media-imdb.com/images/M/MV5BMjA4NTY0OTQxMV5BMl5BanBnXkFtZTgwMTgxNDcyNjE@._V1_UY268_CR9,0,182,268_AL_.jpg"
