,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2010),3820191,Du Lala sheng zhi ji (2010) ,杜拉拉升职记,剧情,喜剧,爱情,5.6,179480,2.7%,14.5%,51.6%,24.2%,7.0%,中国大陆,1000571,1000571,1275466,1018248,1028811,1314295,"https://ia.media-imdb.com/images/M/MV5BZGE3ZmQwZjYtNDRiYy00N2Y4LWE5NDUtZTM4MWEzYmVjMjk3XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR0,0,182,268_AL_.jpg"
