,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2011),5244092,Fan gun ba! A Xin (2011) ,翻滚吧！阿信 翻滾吧！阿信,剧情,喜剧,运动,7.1,62078,12.3%,39.1%,42.5%,5.5%,0.7%,台湾,1315733,1013782,1275283,1274546,1275416,1316680,1316678,1316679,"https://ia.media-imdb.com/images/M/MV5BMDdlNzNiYWMtNzJmOC00MzhlLTkyMTYtODlmNjE3MDc2MjY4XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
