,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,poster
0,(2009),3626416,Shi yue wei cheng (2009) ,十月围城,剧情,动作,历史,7.7,224344,21.3%,46.4%,28.0%,3.5%,0.8%,香港,中国大陆,1313007,1025194,1054562,1118167,1032540,1275038,1050053,1274227,1313644,1036978,1050059,1002862,1031194,1037851,1274319,1012563,1139540,1274711,"https://ia.media-imdb.com/images/M/MV5BZTRjNTA2MDUtYTgzYS00YTdmLWIwZDctNGUyMjkzYzhiMGRiXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
