,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2008),4798888,Front of the Class (2008) ,叫我第一名 Front of the Class,剧情,传记,8.6,112010,44.0%,42.9%,12.3%,0.8%,0.1%,美国,1165985,1241367,1036434,1045080,1085379,1301506,1338883,1031907,1177559,1085129,"https://ia.media-imdb.com/images/M/MV5BMTcwMjYwMjk1OF5BMl5BanBnXkFtZTcwMjQxMzcwMg@@._V1_UY268_CR16,0,182,268_AL_.jpg"
