,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2011),3652302,No Strings Attached (2011) ,爱情无线牵 No Strings Attached,喜剧,爱情,6.6,80341,6.7%,28.8%,55.1%,8.5%,1.0%,美国,1041182,1054454,1041016,1027210,1022652,1040531,1004674,"https://ia.media-imdb.com/images/M/MV5BMTg2MDQ1NTEzNl5BMl5BanBnXkFtZTcwOTgxNTMyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
