,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2013),3642843,Star Trek: Into Darkness (2013) ,星际迷航2：暗黑无界 Star Trek Into Darkness,动作,科幻,冒险,7.9,153024,25.6%,48.7%,23.1%,2.2%,0.5%,美国,1010542,1053621,1041010,1047985,1009405,1035648,1053562,1017903,1019015,1025206,1324317,1004565,1021959,"https://ia.media-imdb.com/images/M/MV5BMTk2NzczOTgxNF5BMl5BanBnXkFtZTcwODQ5ODczOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
