,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2012),5360889,Moonrise Kingdom (2012) ,月升王国 Moonrise Kingdom,剧情,儿童,8.2,75742,33.7%,46.7%,17.3%,1.9%,0.4%,美国,1044872,1320168,1320169,1010509,1035676,1010548,1025152,1054508,1009269,1048131,"https://ia.media-imdb.com/images/M/MV5BMTEwMTc3NDkzOTJeQTJeQWpwZ15BbWU3MDI4NTAwNzc@._V1_UX182_CR0,0,182,268_AL_.jpg"
