,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2010),4059245,Guan yin shan (2010) ,观音山,剧情,爱情,7.1,148103,10.4%,41.0%,41.0%,6.1%,1.3%,中国大陆,1217944,1012646,1050059,1211987,1314183,1275873,"https://ia.media-imdb.com/images/M/MV5BM2E4YmU1ZTktYjY2Ni00MWZkLTkzNzAtN2QwNGU2MmU1MTVjXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
