,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2011),3569943,The Adjustment Bureau (2011) ,命运规划局 The Adjustment Bureau,爱情,科幻,6.9,62781,8.8%,36.0%,47.9%,6.6%,0.7%,美国,1322185,1054443,1041022,1104615,1042188,1036522,1005603,1027217,"https://ia.media-imdb.com/images/M/MV5BMzc0ZDcwZTYtOWUzZi00NDE4LWI4NjgtMWVjZTUyYTA2ZTNhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR12,0,182,268_AL_.jpg"
